,home_team_fifa_rank,away_team_fifa_rank,home_team_total_fifa_points,away_team_total_fifa_points,home_team_score,away_team_score,neutral_location
11323,23,74,0,0,1,0,0
11324,76,27,0,0,0,1,1
11325,101,39,0,0,1,1,0
11326,6,49,0,0,2,0,0
11327,115,81,0,0,1,1,0
11328,7,55,0,0,2,0,0
11329,5,60,0,0,2,2,0
11330,151,170,0,0,2,2,0
11331,37,24,0,0,0,0,0
11332,90,138,0,0,4,2,0
11333,157,107,0,0,1,1,0
11334,150,122,0,0,3,0,0
11335,83,140,0,0,2,1,0
11336,54,117,0,0,2,1,0
11337,186,193,0,0,3,1,0
11338,11,21,0,0,2,0,0
11339,85,52,0,0,0,1,0
11340,38,80,0,0,2,2,0
11341,29,28,0,0,2,2,0
11342,25,31,0,0,2,1,1
11343,128,72,0,0,0,1,0
11344,34,25,0,0,0,2,1
11345,41,19,0,0,1,0,1
11346,10,33,0,0,1,1,0
11347,101,135,0,0,5,1,0
11348,6,15,0,0,3,1,0
11349,91,124,0,0,0,0,1
11350,3,46,0,0,3,1,0
11351,75,115,0,0,1,0,0
11352,48,130,0,0,3,0,0
11353,64,36,0,0,1,1,1
11354,112,146,0,0,0,0,0
11355,2,62,0,0,3,2,1
11356,16,107,0,0,2,0,0
11357,115,49,0,0,0,1,1
11358,7,24,0,0,0,0,0
11359,5,31,0,0,2,1,0
11360,57,13,0,0,1,1,0
11361,50,104,0,0,2,2,0
11362,136,179,0,0,8,1,0
11363,45,89,0,0,3,0,0
11364,129,120,0,0,2,1,0
11365,9,81,0,0,2,0,0
11366,12,150,0,0,4,0,0
11367,110,123,0,0,3,0,0
11368,46,100,0,0,1,0,0
11369,4,61,0,0,2,1,0
11370,102,171,0,0,1,1,0
11371,86,67,0,0,1,0,1
11372,92,158,0,0,1,0,0
11373,65,103,0,0,3,0,0
11374,80,8,0,0,0,0,1
11375,43,70,0,0,1,0,0
11376,62,137,0,0,1,0,0
11377,119,175,0,0,1,0,0
11378,30,82,0,0,2,1,0
11379,73,166,0,0,2,0,0
11380,14,90,0,0,3,0,0
11381,91,67,0,0,0,1,1
11382,40,95,0,0,0,0,0
11383,22,71,0,0,1,0,0
11384,75,49,0,0,2,1,0
11385,138,83,0,0,1,1,0
11386,44,93,0,0,4,2,0
11387,10,52,0,0,2,0,0
11388,39,69,0,0,2,0,0
11389,27,33,0,0,1,1,0
11390,23,32,0,0,0,1,0
11391,88,11,0,0,0,3,0
11392,53,108,0,0,1,2,0
11393,34,60,0,0,1,1,0
11394,51,97,0,0,0,0,0
11395,37,79,0,0,3,0,0
11396,83,87,0,0,0,0,0
11397,54,140,0,0,4,1,0
11398,128,59,0,0,3,7,0
11399,97,117,0,0,1,0,0
11400,96,72,0,0,2,3,0
11401,148,125,0,0,0,0,0
11402,7,19,0,0,1,0,0
11403,151,184,0,0,4,0,1
11404,160,161,0,0,3,0,0
11405,184,133,0,0,1,2,0
11406,183,196,0,0,1,1,1
11407,47,89,0,0,2,0,0
11408,121,193,0,0,4,3,0
11409,37,149,0,0,4,0,0
11410,62,24,0,0,1,4,1
11411,14,1,0,0,1,4,1
11412,60,60,0,0,2,2,1
11413,4,21,0,0,1,0,0
11414,162,182,0,0,2,2,0
11415,153,160,0,0,2,1,1
11416,159,178,0,0,4,1,0
11417,103,136,0,0,3,0,0
11418,183,182,0,0,2,2,1
11419,139,121,0,0,2,1,0
11420,2,63,0,0,0,2,1
11421,129,169,0,0,1,1,0
11422,162,196,0,0,2,0,0
11423,72,93,0,0,1,1,0
11424,111,119,0,0,2,0,0
11425,109,101,0,0,1,0,0
11426,148,46,0,0,1,2,0
11427,47,60,0,0,0,0,0
11428,79,83,0,0,0,1,0
11429,104,147,0,0,1,0,0
11430,37,113,0,0,3,1,0
11431,73,35,0,0,1,0,1
11432,100,45,0,0,0,1,0
11433,115,41,0,0,2,0,0
11434,118,150,0,0,1,0,0
11435,84,94,0,0,1,0,0
11436,159,153,0,0,0,1,0
11437,137,40,0,0,1,4,0
11438,81,38,0,0,1,1,0
11439,160,178,0,0,1,4,1
11440,11,20,0,0,2,0,1
11441,54,140,0,0,2,1,0
11442,164,50,0,0,0,2,0
11443,163,34,0,0,0,1,0
11444,44,6,0,0,0,1,0
11445,87,98,0,0,1,1,0
11446,95,48,0,0,0,1,0
11447,58,128,0,0,3,0,0
11448,182,196,0,0,1,3,1
11449,124,156,0,0,2,0,0
11450,92,15,0,0,0,1,0
11451,101,99,0,0,4,1,0
11452,110,105,0,0,1,0,0
11453,77,126,0,0,1,0,0
11454,131,106,0,0,1,2,0
11455,95,43,0,0,0,0,0
11456,5,28,0,0,2,0,1
11457,114,97,0,0,4,2,0
11458,150,16,0,0,2,3,1
11459,135,25,0,0,0,0,0
11460,158,13,0,0,0,3,0
11461,14,64,0,0,4,0,1
11462,90,107,0,0,1,2,0
11463,170,55,0,0,1,2,0
11464,162,183,0,0,1,0,0
11465,161,69,0,0,2,1,0
11466,21,1,0,0,0,0,0
11467,85,116,0,0,2,0,0
11468,139,121,0,0,3,0,0
11469,10,3,0,0,3,0,1
11470,12,7,0,0,0,0,1
11471,8,30,0,0,0,2,1
11472,143,98,0,0,2,1,0
11473,4,24,0,0,4,1,1
11474,6,11,0,0,1,3,1
11475,153,196,0,0,2,1,1
11476,129,112,0,0,1,0,0
11477,162,159,0,0,0,1,0
11478,44,20,0,0,1,2,0
11479,92,28,0,0,1,1,0
11480,15,5,0,0,2,1,1
11481,180,77,0,0,0,6,0
11482,3,12,0,0,1,1,1
11483,137,131,0,0,0,1,0
11484,10,7,0,0,4,1,1
11485,72,81,0,0,1,1,0
11486,107,25,0,0,1,1,0
11487,148,110,0,0,2,1,0
11488,79,73,0,0,1,2,0
11489,94,16,0,0,2,0,0
11490,95,103,0,0,1,0,0
11491,8,24,0,0,0,1,1
11492,143,75,0,0,2,2,0
11493,89,166,0,0,6,0,0
11494,153,159,0,0,0,1,1
11495,115,85,0,0,2,0,0
11496,118,100,0,0,2,0,0
11497,114,95,0,0,2,3,0
11498,126,23,0,0,1,0,0
11499,116,41,0,0,1,2,0
11500,170,101,0,0,0,2,0
11501,64,19,0,0,1,1,0
11502,149,37,0,0,2,2,0
11503,83,35,0,0,1,3,0
11504,106,40,0,0,3,1,0
11505,164,111,0,0,2,3,0
11506,163,68,0,0,1,0,0
11507,128,54,0,0,0,3,0
11508,105,46,0,0,3,2,0
11509,145,108,0,0,1,0,0
11510,30,4,0,0,1,2,1
11511,97,48,0,0,0,2,0
11512,101,13,0,0,0,0,0
11513,93,38,0,0,0,3,0
11514,150,45,0,0,1,3,0
11515,99,55,0,0,3,1,0
11516,26,63,0,0,1,1,0
11517,58,140,0,0,3,0,0
11518,152,123,0,0,1,1,0
11519,1,59,0,0,1,1,0
11520,172,14,0,0,0,2,1
11521,90,47,0,0,0,2,0
11522,119,50,0,0,0,1,0
11523,74,34,0,0,0,1,0
11524,98,167,0,0,7,0,0
11525,150,84,0,0,0,1,1
11526,136,43,0,0,2,2,0
11527,195,117,0,0,0,1,0
11528,135,90,0,0,1,1,0
11529,158,109,0,0,0,1,0
11530,60,120,0,0,1,0,0
11531,28,2,0,0,2,0,0
11532,161,70,0,0,0,0,0
11533,44,11,0,0,2,0,0
11534,87,139,0,0,1,2,0
11535,20,6,0,0,3,2,1
11536,21,121,0,0,8,0,0
11537,92,5,0,0,0,1,0
11538,28,15,0,0,0,1,1
11539,124,104,0,0,3,4,0
11540,7,3,0,0,0,2,1
11541,10,12,0,0,2,0,1
11542,26,64,0,0,6,0,0
11543,90,28,0,0,4,2,0
11544,59,19,0,0,0,0,0
11545,8,4,0,0,1,2,1
11546,98,167,0,0,6,0,0
11547,24,30,0,0,2,0,1
11548,2,1,0,0,0,0,0
11549,11,5,0,0,2,3,1
11550,63,47,0,0,2,3,0
11551,103,95,0,0,1,0,0
11552,60,147,0,0,4,1,0
11553,15,20,0,0,1,1,1
11554,84,150,0,0,4,0,0
11555,111,164,0,0,4,1,0
11556,13,101,0,0,2,1,0
11557,75,143,0,0,3,0,0
11558,14,172,0,0,7,0,0
11559,40,106,0,0,2,0,0
11560,10,24,0,0,1,3,1
11561,123,152,0,0,3,0,0
11562,34,74,0,0,2,0,0
11563,43,136,0,0,3,1,0
11564,68,163,0,0,0,0,0
11565,166,89,0,0,1,3,1
11566,50,119,0,0,2,1,0
11567,70,161,0,0,1,0,0
11568,35,79,0,0,0,1,0
11569,121,21,0,0,0,1,0
11570,101,170,0,0,2,0,0
11571,139,87,0,0,0,2,0
11572,109,158,0,0,3,1,0
11573,110,148,0,0,2,0,0
11574,77,180,0,0,5,1,0
11575,104,124,0,0,4,0,0
11576,23,126,0,0,2,0,0
11577,120,60,0,0,3,1,0
11578,131,137,0,0,6,1,0
11579,16,94,0,0,2,0,0
11580,41,116,0,0,4,0,0
11581,108,145,0,0,1,2,0
11582,48,114,0,0,2,0,0
11583,73,83,0,0,0,1,1
11584,25,107,0,0,4,0,0
11585,38,72,0,0,1,0,0
11586,100,150,0,0,2,0,0
11587,45,118,0,0,0,0,0
11588,140,128,0,0,1,2,0
11589,46,105,0,0,3,0,0
11590,90,135,0,0,3,0,0
11591,81,93,0,0,2,1,0
11592,54,58,0,0,4,0,0
11593,4,3,0,0,0,0,1
11594,95,97,0,0,1,3,0
11595,85,115,0,0,0,0,0
11596,55,99,0,0,0,0,0
11597,5,20,0,0,3,2,1
11598,24,4,0,0,0,3,1
11599,94,150,0,0,2,0,0
11600,5,4,0,0,0,1,1
11601,136,155,0,0,1,2,0
11602,102,122,0,0,2,0,0
11603,130,123,0,0,1,1,1
11604,163,165,0,0,0,7,1
11605,194,131,0,0,0,3,1
11606,117,104,0,0,0,0,1
11607,159,107,0,0,0,1,1
11608,130,165,0,0,1,1,1
11609,163,123,0,0,1,1,1
11610,194,107,0,0,0,1,1
11611,153,166,0,0,1,1,0
11612,159,131,0,0,1,1,1
11613,130,163,0,0,2,1,1
11614,165,123,0,0,0,1,1
11615,194,159,0,0,0,1,1
11616,107,131,0,0,0,1,1
11617,117,94,0,0,0,0,1
11618,67,131,0,0,1,0,0
11619,112,109,0,0,0,2,1
11620,73,82,0,0,0,0,1
11621,139,199,0,0,3,1,1
11622,153,181,0,0,1,0,0
11623,130,109,0,0,1,2,1
11624,67,73,0,0,1,0,0
11625,102,119,0,0,2,0,0
11626,158,154,0,0,0,0,1
11627,164,177,0,0,3,0,1
11628,94,161,0,0,3,0,1
11629,181,158,0,0,0,5,1
11630,153,154,0,0,1,1,0
11631,177,94,0,0,0,1,1
11632,161,164,0,0,1,3,1
11633,181,154,0,0,0,4,1
11634,153,158,0,0,2,1,0
11635,130,73,0,0,0,2,1
11636,67,109,0,0,2,1,0
11637,94,164,0,0,1,0,1
11638,177,161,0,0,3,0,1
11639,100,69,0,0,3,0,1
11640,153,157,0,0,1,0,0
11641,45,172,0,0,3,0,0
11642,94,156,0,0,0,1,1
11643,99,114,0,0,0,0,1
11644,118,191,0,0,3,0,0
11645,191,84,0,0,1,3,1
11646,88,99,0,0,1,2,1
11647,172,71,0,0,0,1,1
11648,118,84,0,0,1,1,0
11649,123,92,0,0,1,0,0
11650,45,71,0,0,6,1,0
11651,157,94,0,0,0,4,1
11652,153,156,0,0,4,1,0
11653,45,99,0,0,2,0,0
11654,114,71,0,0,3,0,1
11655,120,92,0,0,1,3,1
11656,45,114,0,0,2,1,0
11657,38,73,0,0,2,2,1
11658,74,48,0,0,1,0,1
11659,101,128,0,0,2,0,0
11660,90,104,0,0,1,0,1
11661,67,63,0,0,3,1,0
11662,57,7,0,0,0,0,0
11663,69,92,0,0,1,0,0
11664,74,17,0,0,1,2,0
11665,79,108,0,0,1,1,0
11666,23,56,0,0,0,1,1
11667,72,66,0,0,2,1,1
11668,78,120,0,0,1,0,0
11669,80,92,0,0,1,3,0
11670,36,1,0,0,0,3,0
11671,14,8,0,0,2,2,0
11672,121,131,0,0,2,1,0
11673,42,20,0,0,2,0,0
11674,2,46,0,0,2,0,0
11675,100,31,0,0,0,1,0
11676,40,25,0,0,1,2,1
11677,123,84,0,0,2,2,0
11678,50,143,0,0,3,3,0
11679,97,138,0,0,1,1,0
11680,3,103,0,0,2,2,1
11681,35,24,0,0,1,3,0
11682,125,182,0,0,3,0,0
11683,87,43,0,0,0,0,0
11684,59,49,0,0,3,0,0
11685,152,54,0,0,1,4,0
11686,32,61,0,0,2,1,0
11687,37,102,0,0,3,1,0
11688,106,133,0,0,3,0,0
11689,29,41,0,0,1,1,0
11690,88,55,0,0,2,0,0
11691,9,196,0,0,5,0,0
11692,71,156,0,0,5,0,0
11693,11,65,0,0,1,0,0
11694,10,4,0,0,1,1,0
11695,52,22,0,0,1,1,1
11696,16,32,0,0,0,0,0
11697,64,18,0,0,0,2,0
11698,77,5,0,0,2,3,0
11699,109,21,0,0,4,0,0
11700,26,12,0,0,2,3,0
11701,44,62,0,0,4,1,0
11702,115,19,0,0,1,1,0
11703,47,58,0,0,1,1,0
11704,13,39,0,0,1,0,0
11705,28,29,0,0,1,0,0
11706,60,99,0,0,4,1,0
11707,51,86,0,0,1,2,0
11708,84,113,0,0,1,0,0
11709,147,183,0,0,7,0,0
11710,183,157,0,0,1,7,1
11711,87,127,0,0,3,0,0
11712,71,94,0,0,2,1,0
11713,147,157,0,0,4,0,0
11714,119,132,0,0,0,4,1
11715,45,138,0,0,1,0,0
11716,87,172,0,0,6,2,0
11717,104,67,0,0,2,3,0
11718,55,94,0,0,0,0,0
11719,187,132,0,0,1,1,0
11720,52,71,0,0,2,1,0
11721,187,119,0,0,0,0,0
11722,80,112,0,0,3,0,0
11723,76,45,0,0,3,2,0
11724,182,110,0,0,0,3,0
11725,51,113,0,0,1,0,0
11726,90,20,0,0,1,0,0
11727,102,31,0,0,0,0,0
11728,186,15,0,0,0,2,1
11729,7,25,0,0,1,1,0
11730,98,10,0,0,0,2,0
11731,101,11,0,0,3,1,0
11732,66,35,0,0,2,3,0
11733,55,128,0,0,3,2,0
11734,64,44,0,0,0,0,0
11735,89,14,0,0,1,2,0
11736,29,22,0,0,0,1,0
11737,5,120,0,0,3,0,0
11738,92,28,0,0,0,1,0
11739,65,2,0,0,1,2,0
11740,52,71,0,0,3,1,0
11741,143,150,0,0,2,0,0
11742,90,144,0,0,3,0,0
11743,77,38,0,0,1,2,1
11744,50,36,0,0,0,0,0
11745,19,43,0,0,2,2,0
11746,86,121,0,0,1,0,0
11747,130,3,0,0,0,6,0
11748,152,18,0,0,0,3,0
11749,56,16,0,0,1,0,0
11750,133,9,0,0,0,4,0
11751,140,85,0,0,0,1,0
11752,169,117,0,0,1,4,0
11753,48,63,0,0,1,2,0
11754,136,16,0,0,2,2,0
11755,4,39,0,0,1,2,0
11756,95,111,0,0,1,3,0
11757,34,107,0,0,2,2,0
11758,92,37,0,0,0,0,0
11759,73,61,0,0,1,0,0
11760,30,79,0,0,1,1,0
11761,81,59,0,0,3,0,0
11762,13,54,0,0,0,3,0
11763,48,46,0,0,1,1,0
11764,33,198,0,0,2,0,0
11765,157,126,0,0,1,2,0
11766,145,87,0,0,2,1,0
11767,67,32,0,0,2,1,0
11768,70,27,0,0,0,1,0
11769,1,75,0,0,1,0,0
11770,106,127,0,0,1,2,1
11771,80,99,0,0,1,1,0
11772,26,57,0,0,1,0,0
11773,109,116,0,0,1,2,0
11774,53,138,0,0,1,0,0
11775,104,58,0,0,3,2,0
11776,40,6,0,0,0,3,0
11777,100,47,0,0,1,0,0
11778,68,21,0,0,0,1,0
11779,156,62,0,0,0,3,1
11780,141,115,0,0,1,0,0
11781,103,23,0,0,1,1,0
11782,171,87,0,0,3,1,0
11783,83,41,0,0,0,0,0
11784,25,61,0,0,2,0,0
11785,70,41,0,0,0,1,0
11786,102,133,0,0,3,0,0
11787,186,57,0,0,1,3,0
11788,138,130,0,0,0,0,0
11789,75,128,0,0,7,0,0
11790,6,71,0,0,0,0,0
11791,127,106,0,0,1,3,1
11792,40,29,0,0,4,0,0
11793,5,15,0,0,1,4,0
11794,198,13,0,0,0,1,0
11795,42,3,0,0,3,3,0
11796,11,33,0,0,2,1,0
11797,99,92,0,0,4,1,0
11798,117,73,0,0,1,3,0
11799,60,105,0,0,2,0,0
11800,107,16,0,0,1,2,0
11801,2,77,0,0,2,0,0
11802,120,26,0,0,1,3,0
11803,116,51,0,0,1,1,1
11804,63,18,0,0,0,2,0
11805,54,101,0,0,2,0,0
11806,56,4,0,0,1,2,0
11807,24,81,0,0,2,1,0
11808,48,19,0,0,1,2,0
11809,136,38,0,0,0,0,0
11810,111,95,0,0,3,0,0
11811,32,8,0,0,0,0,0
11812,92,83,0,0,3,2,0
11813,73,7,0,0,1,1,0
11814,9,36,0,0,2,3,0
11815,81,66,0,0,1,1,0
11816,12,53,0,0,2,1,0
11817,200,30,0,0,0,2,0
11818,79,67,0,0,2,1,0
11819,1,98,0,0,4,0,0
11820,84,131,0,0,0,2,0
11821,31,50,0,0,2,1,0
11822,43,152,0,0,1,2,0
11823,10,55,0,0,1,1,0
11824,109,48,0,0,1,2,0
11825,22,52,0,0,0,0,0
11826,28,80,0,0,3,0,0
11827,59,39,0,0,0,1,0
11828,150,143,0,0,2,1,0
11829,69,78,0,0,1,0,0
11830,122,112,0,0,3,0,0
11831,24,40,0,0,0,1,1
11832,159,170,0,0,4,0,0
11833,187,95,0,0,0,1,1
11834,170,134,0,0,1,2,1
11835,159,134,0,0,1,3,0
11836,70,110,0,0,3,0,0
11837,166,160,0,0,2,3,0
11838,160,158,0,0,1,2,1
11839,88,177,0,0,9,0,0
11840,32,110,0,0,1,1,0
11841,160,168,0,0,4,1,0
11842,7,20,0,0,2,1,0
11843,51,101,0,0,2,0,0
11844,74,58,0,0,3,0,0
11845,115,100,0,0,0,1,0
11846,15,2,0,0,0,0,0
11847,12,171,0,0,5,0,0
11848,33,22,0,0,0,1,0
11849,31,146,0,0,3,0,0
11850,14,131,0,0,5,1,0
11851,121,85,0,0,0,1,0
11852,137,1,0,0,0,3,0
11853,198,82,0,0,1,1,0
11854,43,143,0,0,1,0,0
11855,67,76,0,0,1,0,0
11856,97,80,0,0,1,1,0
11857,3,9,0,0,2,1,0
11858,25,159,0,0,3,0,0
11859,17,65,0,0,3,0,0
11860,89,88,0,0,0,0,0
11861,104,120,0,0,0,0,0
11862,50,84,0,0,3,1,0
11863,62,83,0,0,2,0,0
11864,29,136,0,0,3,0,0
11865,116,24,0,0,1,0,0
11866,55,70,0,0,3,0,0
11867,153,56,0,0,0,0,0
11868,123,16,0,0,1,3,0
11869,109,85,0,0,2,1,0
11870,53,119,0,0,2,1,0
11871,43,145,0,0,4,1,0
11872,126,91,0,0,4,2,0
11873,5,103,0,0,2,0,0
11874,27,133,0,0,4,1,0
11875,30,8,0,0,2,1,0
11876,18,11,0,0,2,2,0
11877,200,60,0,0,1,3,0
11878,26,39,0,0,0,0,0
11879,49,90,0,0,1,1,0
11880,40,37,0,0,3,0,0
11881,73,35,0,0,2,0,0
11882,106,57,0,0,2,0,0
11883,108,69,0,0,1,4,0
11884,28,10,0,0,0,0,0
11885,45,64,0,0,2,1,0
11886,110,104,0,0,3,1,0
11887,91,141,0,0,6,0,1
11888,47,164,0,0,5,0,0
11889,13,75,0,0,2,1,0
11890,19,6,0,0,0,0,0
11891,21,98,0,0,6,1,0
11892,61,135,0,0,2,0,0
11893,68,150,0,0,3,1,0
11894,128,63,0,0,1,3,0
11895,42,36,0,0,1,0,0
11896,22,186,0,0,4,0,0
11897,41,79,0,0,3,2,0
11898,95,81,0,0,2,1,0
11899,66,4,0,0,0,4,0
11900,74,20,0,0,2,2,0
11901,11,47,0,0,3,1,0
11902,165,132,0,0,0,0,0
11903,34,78,0,0,4,0,0
11904,82,40,0,0,1,3,0
11905,72,143,0,0,1,2,0
11906,59,14,0,0,1,3,0
11907,51,1,0,0,1,2,0
11908,75,101,0,0,4,1,0
11909,4,33,0,0,0,0,0
11910,84,24,0,0,2,2,0
11911,36,7,0,0,1,0,0
11912,69,104,0,0,2,0,0
11913,6,184,0,0,4,0,0
11914,98,89,0,0,2,1,0
11915,8,73,0,0,1,0,0
11916,120,108,0,0,3,0,0
11917,137,13,0,0,0,0,0
11918,97,15,0,0,0,0,0
11919,3,61,0,0,1,0,0
11920,17,45,0,0,1,2,0
11921,141,162,0,0,4,2,1
11922,103,46,0,0,1,0,0
11923,48,107,0,0,2,1,0
11924,38,80,0,0,1,0,0
11925,2,117,0,0,2,1,0
11926,116,50,0,0,1,0,0
11927,32,70,0,0,1,1,0
11928,55,110,0,0,4,1,0
11929,64,16,0,0,1,1,0
11930,37,198,0,0,1,0,0
11931,123,65,0,0,0,0,0
11932,160,175,0,0,4,0,0
11933,146,62,0,0,0,1,0
11934,35,200,0,0,4,0,0
11935,39,5,0,0,0,1,0
11936,22,58,0,0,1,0,0
11937,10,83,0,0,0,0,0
11938,9,43,0,0,3,0,0
11939,60,30,0,0,2,1,0
11940,85,25,0,0,2,1,0
11941,88,21,0,0,2,1,0
11942,66,42,0,0,3,1,0
11943,182,190,0,0,3,2,0
11944,175,182,0,0,2,2,1
11945,165,200,0,0,1,0,1
11946,179,157,0,0,0,1,1
11947,184,165,0,0,1,1,1
11948,182,200,0,0,2,2,0
11949,160,182,0,0,6,0,0
11950,200,184,0,0,1,4,1
11951,165,190,0,0,1,2,1
11952,74,120,0,0,0,2,1
11953,114,108,0,0,3,2,1
11954,182,165,0,0,2,3,0
11955,190,184,0,0,3,2,1
11956,160,157,0,0,4,0,0
11957,182,184,0,0,2,1,0
11958,98,114,0,0,1,1,0
11959,190,200,0,0,2,1,1
11960,180,112,0,0,1,1,0
11961,98,108,0,0,6,0,0
11962,112,107,0,0,1,0,1
11963,165,107,0,0,0,0,0
11964,118,156,0,0,1,1,1
11965,88,133,0,0,3,2,0
11966,133,118,0,0,2,1,1
11967,88,156,0,0,3,1,0
11968,51,112,0,0,1,0,0
11969,162,116,0,0,0,2,0
11970,78,48,0,0,0,1,0
11971,156,133,0,0,3,4,1
11972,88,118,0,0,1,1,0
11973,157,179,0,0,0,0,0
11974,131,65,0,0,1,1,0
11975,25,31,0,0,2,1,1
11976,52,74,0,0,4,0,0
11977,181,132,0,0,0,2,1
11978,38,104,0,0,3,1,0
11979,158,132,0,0,2,1,0
11980,159,116,0,0,2,2,0
11981,63,49,0,0,1,1,1
11982,158,151,0,0,4,1,0
11983,131,76,0,0,1,0,0
11984,59,39,0,0,3,3,1
11985,92,13,0,0,2,4,0
11986,134,86,0,0,1,1,0
11987,74,37,0,0,0,1,0
11988,5,10,0,0,6,2,0
11989,40,22,0,0,1,0,0
11990,107,64,0,0,2,1,0
11991,34,62,0,0,0,1,0
11992,21,95,0,0,5,1,0
11993,109,57,0,0,1,3,0
11994,137,60,0,0,2,0,0
11995,12,23,0,0,0,0,0
11996,2,10,0,0,1,2,0
11997,26,47,0,0,0,0,0
11998,18,3,0,0,1,1,0
11999,46,25,0,0,1,0,0
12000,36,32,0,0,2,3,0
12001,15,28,0,0,2,2,0
12002,83,81,0,0,3,0,0
12003,127,55,0,0,1,1,0
12004,197,156,0,0,1,9,0
12005,150,82,0,0,0,1,0
12006,76,41,0,0,1,1,1
12007,115,49,0,0,2,1,0
12008,43,71,0,0,3,0,0
12009,4,29,0,0,3,1,0
12010,42,56,0,0,0,2,0
12011,95,17,0,0,0,1,0
12012,78,38,0,0,0,3,0
12013,19,99,0,0,2,1,0
12014,201,9,0,0,0,3,0
12015,52,53,0,0,0,2,0
12016,33,6,0,0,0,1,0
12017,30,16,0,0,6,1,0
12018,45,152,0,0,4,0,0
12019,58,67,0,0,3,4,0
12020,80,14,0,0,3,2,0
12021,1,35,0,0,3,0,0
12022,129,105,0,0,1,1,0
12023,27,48,0,0,1,0,0
12024,105,92,0,0,1,0,0
12025,91,87,0,0,1,0,0
12026,78,73,0,0,3,0,0
12027,20,54,0,0,1,0,0
12028,113,44,0,0,1,1,0
12029,24,108,0,0,2,0,0
12030,66,68,0,0,0,0,0
12031,158,132,0,0,2,1,0
12032,131,41,0,0,1,1,0
12033,151,136,0,0,2,2,0
12034,83,100,0,0,2,1,0
12035,78,139,0,0,1,2,1
12036,105,133,0,0,1,1,1
12037,100,78,0,0,1,2,1
12038,132,158,0,0,3,0,0
12039,83,139,0,0,4,0,0
12040,136,174,0,0,5,0,1
12041,73,133,0,0,3,0,1
12042,151,162,0,0,3,0,1
12043,116,159,0,0,2,0,0
12044,139,100,0,0,4,2,1
12045,132,174,0,0,4,0,0
12046,83,78,0,0,1,1,0
12047,136,158,0,0,3,1,1
12048,73,105,0,0,0,1,1
12049,151,159,0,0,2,3,1
12050,116,162,0,0,6,0,0
12051,158,174,0,0,3,2,1
12052,132,136,0,0,0,2,0
12053,116,151,0,0,3,0,0
12054,159,162,0,0,4,0,1
12055,73,139,0,0,2,2,1
12056,83,139,0,0,2,0,0
12057,30,32,0,0,0,1,1
12058,132,116,0,0,0,1,0
12059,43,36,0,0,0,1,1
12060,96,100,0,0,3,1,0
12061,155,132,0,0,0,0,0
12062,43,100,0,0,2,0,1
12063,96,36,0,0,2,0,0
12064,124,100,0,0,0,1,0
12065,80,48,0,0,1,0,0
12066,188,200,0,0,2,3,0
12067,126,155,0,0,1,2,0
12068,48,105,0,0,1,1,0
12069,110,72,0,0,2,2,0
12070,155,126,0,0,1,1,0
12071,80,105,0,0,2,2,0
12072,110,127,0,0,0,0,0
12073,93,68,0,0,0,0,1
12074,72,188,0,0,3,0,1
12075,71,78,0,0,4,0,0
12076,188,136,0,0,0,4,1
12077,68,72,0,0,0,0,1
12078,200,99,0,0,1,0,1
12079,80,72,0,0,3,1,1
12080,188,93,0,0,1,1,1
12081,96,127,0,0,0,0,0
12082,72,136,0,0,1,1,1
12083,78,200,0,0,3,0,1
12084,48,84,0,0,0,0,1
12085,110,145,0,0,3,1,1
12086,136,93,0,0,1,0,1
12087,68,188,0,0,5,1,1
12088,80,127,0,0,0,1,1
12089,96,72,0,0,4,0,0
12090,78,99,0,0,0,2,1
12091,71,200,0,0,4,0,0
12092,136,68,0,0,0,1,1
12093,84,110,0,0,0,0,1
12094,48,145,0,0,6,0,1
12095,93,72,0,0,2,0,1
12096,43,100,0,0,3,1,0
12097,71,99,0,0,2,1,0
12098,72,127,0,0,1,1,1
12099,96,80,0,0,2,0,0
12100,68,99,0,0,2,1,1
12101,84,145,0,0,2,1,1
12102,71,136,0,0,5,0,0
12103,110,48,0,0,0,3,1
12104,99,136,0,0,3,2,1
12105,71,68,0,0,1,0,0
12106,152,142,0,0,2,1,0
12107,46,135,0,0,6,0,0
12108,126,124,0,0,0,0,0
12109,118,53,0,0,0,1,1
12110,94,86,0,0,1,0,0
12111,105,104,0,0,3,2,0
12112,138,145,0,0,3,1,0
12113,109,100,0,0,1,0,1
12114,94,53,0,0,0,0,0
12115,40,30,0,0,2,0,1
12116,105,149,0,0,5,1,1
12117,94,144,0,0,0,0,0
12118,34,153,0,0,2,1,0
12119,118,149,0,0,2,0,0
12120,104,138,0,0,6,1,0
12121,152,89,0,0,1,3,0
12122,158,114,0,0,0,5,0
12123,124,145,0,0,2,1,0
12124,110,182,0,0,1,1,1
12125,40,173,0,0,2,1,0
12126,47,83,0,0,3,0,1
12127,15,84,0,0,1,0,0
12128,116,145,0,0,0,1,1
12129,118,105,0,0,2,3,0
12130,173,110,0,0,1,4,1
12131,40,182,0,0,4,1,0
12132,22,31,0,0,3,2,0
12133,109,47,0,0,1,3,1
12134,40,110,0,0,2,0,0
12135,182,173,0,0,1,1,1
12136,83,109,0,0,1,0,1
12137,74,76,0,0,1,0,0
12138,89,34,0,0,1,0,0
12139,144,29,0,0,0,0,0
12140,118,94,0,0,0,1,0
12141,145,105,0,0,0,2,0
